week,actual,predicted,ci_lower,ci_upper,interval_width,covered,n_samples
1,6,7.546499283743927,6.096186211495346,8.996812355992507,2.900626144497161,False,421
1,4,5.396920178674298,3.8382847746216857,6.955555582726911,3.117270808105225,True,421
1,2,0.7411737151660422,-0.4402677845152345,1.922615214847319,2.3628829993625535,False,421
1,1,0.5361814362231782,-1.0856103215447939,2.1579731939911504,3.2435835155359443,True,421
1,11,11.496895147105345,9.974464854793613,13.019325439417077,3.044860584623464,True,421
1,12,13.463317690683539,12.257285291507825,14.669350089859252,2.4120647983514267,False,421
1,9,8.281238643232065,6.616478760332872,9.945998526131259,3.329519765798387,True,421
1,5,4.721511535004274,3.029352790962844,6.4136702790457045,3.3843174880828606,True,421
1,12,10.340497538990958,9.146446374248374,11.534548703733542,2.388102329485168,False,421
1,7,5.205690063878993,3.8866189463857133,6.5247611813722735,2.63814223498656,False,421
1,6,7.218788733591297,5.593062792164517,8.844514675018077,3.2514518828535603,True,421
1,4,6.0343600428562345,4.442201595560635,7.626518490151834,3.1843168945911984,False,421
1,10,9.891984817629499,8.626418973749038,11.15755066150996,2.5311316877609222,True,421
1,5,6.5052993468380365,5.225349638851636,7.785249054824437,2.559899415972801,False,421
1,2,2.542454037571451,1.1691605326876437,3.915747542455258,2.746587009767614,True,421
1,13,12.032320368092314,10.592953385338316,13.471687350846313,2.8787339655079975,True,421
1,8,8.542093408262621,7.02525114395607,10.058935672569174,3.0336845286131036,True,421
1,3,5.307054849698954,3.934664214508199,6.679445484889708,2.7447812703815093,False,421
1,11,10.946260941335073,9.519632495788603,12.372889386881543,2.85325689109294,True,421
1,9,11.346965483721009,9.75526398689552,12.938666980546499,3.1834029936509793,False,421
1,1,-2.9296176561346163,-4.109536125009236,-1.7496991872599965,2.3598369377492396,False,421
1,2,3.232853756562836,1.9279419534728666,4.537765559652805,2.6098236061799387,True,421
1,12,12.130570602357256,10.558636742268138,13.702504462446374,3.1438677201782355,True,421
1,9,8.551488974301199,6.874199146334415,10.228778802267984,3.354579655933569,True,421
1,7,7.137641164803253,5.682542700004244,8.592739629602262,2.910196929598018,True,421
1,4,1.0186466280986606,-0.44829111769837904,2.4855843738957004,2.9338754915940797,False,421
1,1,0.6704921682437321,-0.5502628169924448,1.8912471534799091,2.441509970472354,True,421
1,10,10.53566885726762,9.117801292754566,11.953536421780674,2.8357351290261086,True,421
1,13,15.216841067112274,13.74961146407933,16.684070670145218,2.9344592060658883,False,421
1,6,5.222594672589529,3.923456760817142,6.521732584361915,2.5982758235447734,True,421
1,5,3.7872595956602186,2.4726113505302107,5.1019078407902265,2.6292964902600158,True,421
1,8,7.247364434623195,5.8701244761312505,8.62460439311514,2.7544799169838896,True,421
1,11,12.373103176553112,11.202808595973883,13.543397757132341,2.3405891611584586,False,421
1,3,3.4931266644895267,2.1478688012283387,4.838384527750715,2.690515726522376,True,421
1,16,15.205359694349442,13.924194148962776,16.486525239736107,2.5623310907733305,True,421
1,12,12.769901149670034,11.421504350308295,14.118297949031772,2.6967935987234775,True,421
1,9,9.145616324022061,7.917567462321442,10.37366518572268,2.456097723401239,True,421
1,6,7.452967485799334,5.778388681157355,9.127546290441314,3.3491576092839592,True,421
1,11,9.946920359183972,8.444365797758326,11.449474920609617,3.005109122851291,True,421
1,10,9.508506780103348,7.956413503212307,11.060600056994389,3.104186553782082,True,421
1,8,7.411837770301764,5.795977899401913,9.027697641201616,3.2317197417997034,True,421
1,7,4.804727577801822,3.3572967305555883,6.252158425048056,2.8948616944924677,False,421
1,4,4.444180415596864,3.235157928698216,5.6532029024955115,2.4180449737972953,True,421
1,14,14.391582908269834,12.92175251837629,15.861413298163379,2.93966077978709,True,421
1,13,13.007670184963692,11.509026897256929,14.506313472670454,2.9972865754135256,True,421
1,15,14.64811929993728,13.057594697893158,16.2386439019814,3.181049204088243,True,421
1,5,2.8769438869243786,1.4682024564753176,4.2856853173734395,2.8174828608981217,False,421
1,2,1.3690320158519613,0.1364538270990645,2.6016102046048584,2.465156377505794,True,421
1,1,0.4859282252098458,-0.8371392828828821,1.8089957333025737,2.6461350161854558,True,421
1,3,1.7965840961675716,0.4275717524539624,3.165596439881181,2.7380246874272185,True,421
1,9,8.758071432500987,7.2252033773562125,10.290939487645762,3.0657361102895493,True,421
1,11,11.606076285221807,10.11673872071695,13.095413849726663,2.978675129009712,True,421
1,5,7.829278851815795,6.464313481945643,9.194244221685947,2.729930739740304,False,421
1,10,10.261866719247758,8.531678885113692,11.992054553381823,3.4603756682681315,True,421
1,4,4.386325586084147,2.876713374070057,5.895937798098236,3.0192244240281796,True,421
1,2,1.8883311263507492,0.5922310716716963,3.184431181029802,2.5922001093581057,True,421
1,6,3.1218431770514377,1.9042105312466835,4.339475822856192,2.4352652916095088,False,421
1,1,0.9602291868261746,-0.28699387447461533,2.2074522481269647,2.49444612260158,True,421
1,3,3.0903453149115396,1.789187137600781,4.391503492222299,2.6023163546215176,True,421
1,8,11.69486316872793,10.443108426486226,12.946617910969632,2.5035094844834056,False,421
1,7,6.711458552828316,5.444707390227926,7.978209715428706,2.5335023252007804,True,421
1,12,12.452321013500418,11.128489212437117,13.77615281456372,2.6476636021266025,True,421
1,8,7.947932345442135,6.688824575901373,9.207040114982897,2.518215539081524,True,421
1,2,0.24698294357070205,-1.4312098257628736,1.9251757129042777,3.3563855386671513,False,421
1,1,2.714234221772531,1.509085471785886,3.919382971759176,2.4102974999732902,False,421
1,6,7.127899549030161,5.66536595067246,8.590433147387863,2.9250671967154025,True,421
1,5,6.18654792056457,4.790124692128559,7.582971149000581,2.792846456872022,True,421
1,10,8.635918817807891,6.908127472412172,10.36371016320361,3.455582690791438,True,421
1,11,13.10419146640415,11.880616929081457,14.327766003726842,2.4471490746453846,False,421
1,4,1.8972234058115784,0.5080657287644119,3.286381082858745,2.7783153540943335,False,421
1,9,9.880285640700405,8.159972436356208,11.600598845044603,3.440626408688395,True,421
1,7,10.285683438714969,8.62559964378039,11.945767233649548,3.3201675898691576,False,421
1,3,1.5141955123039674,-0.11782824079931542,3.1462192654072503,3.2640475062065657,True,421
1,4,3.150553405595842,1.84247503446114,4.458631776730544,2.6161567422694043,True,421
1,3,3.149477047631462,1.8918095053368171,4.407144589926107,2.5153350845892897,True,421
1,2,1.2447865188257012,-0.30124745325051894,2.7908204909019214,3.0920679441524404,True,421
1,1,-1.3259951465991993,-3.023080302967114,0.3710900097687153,3.394170312735829,False,421
1,9,9.102844462209042,7.621626492856305,10.58406243156178,2.9624359387054744,True,421
1,7,5.406544429410843,3.9167234779779476,6.896365380843738,2.9796419028657906,False,421
1,8,8.710388645952772,7.389520757692248,10.031256534213297,2.641735776521049,True,421
1,11,9.620863648649296,8.0164040760201,11.225323221278492,3.208919145258392,True,421
1,5,7.324901607526309,6.05787426252865,8.591928952523968,2.534054689995318,False,421
1,10,8.825120061495644,7.478935223872119,10.17130489911917,2.6923696752470505,True,421
1,6,5.516907725691486,4.111771548919709,6.922043902463264,2.8102723535435548,True,421
1,11,12.220275826054504,10.767533546669977,13.67301810543903,2.9054845587690536,True,421
1,6,4.1537035253490675,2.854600820369931,5.452806230328203,2.5982054099582723,False,421
1,3,3.341189901906194,2.115994434773949,4.566385369038439,2.4503909342644903,True,421
1,1,2.960714131423642,1.4482949201691229,4.473133342678161,3.0248384225090383,False,421
1,12,9.58877514815816,8.262895180980971,10.914655115335348,2.651759934354377,False,421
1,4,4.276950787798456,2.781553444854289,5.772348130742623,2.990794685888334,True,421
1,9,9.389824191372636,8.14173005832378,10.637918324421491,2.496188266097711,True,421
1,10,11.172734307665966,9.735327141991409,12.610141473340523,2.874814331349114,True,421
1,8,6.144573933682877,4.6773604557579915,7.611787411607763,2.934426955849771,False,421
1,7,5.019315080373586,3.8306253113744595,6.208004849372712,2.377379537998252,False,421
1,5,5.782912348425347,4.429239603258336,7.136585093592358,2.7073454903340224,True,421
1,2,2.445477009849779,1.208939440343133,3.682014579356425,2.473075139013292,True,421
1,3,3.3757392755188147,2.1803573759582577,4.571121175079371,2.3907637991211135,True,421
1,11,11.519672314245463,9.787488686280888,13.251855942210039,3.464367255929151,True,421
1,10,8.979962917632264,7.634545923443574,10.325379911820953,2.6908339883773786,True,421
1,7,7.348380545741505,5.720526616776386,8.976234474706624,3.255707857930238,True,421
1,6,6.439608709948022,5.133420223954881,7.7457971959411624,2.612376971986281,True,421
1,5,3.928472872960448,2.3749889625520515,5.481956783368845,3.1069678208167932,True,421
1,12,14.798661766717135,13.19956975988771,16.39775377354656,3.1981840136588513,False,421
1,1,1.7107493813676813,0.20700933764220353,3.2144894250931593,3.007480087450956,True,421
1,9,7.2130447541960265,5.7811782822959685,8.644911226096085,2.863732943800116,False,421
1,8,8.984830412950744,7.587570576688093,10.382090249213395,2.7945196725253014,True,421
1,2,0.5379774946590179,-0.822800187758224,1.8987551770762598,2.721555364834484,False,421
1,4,5.1806269056136784,3.483453021379438,6.877800789847919,3.394347768468481,True,421
1,6,7.737893368511106,6.098021191599415,9.377765545422797,3.279744353823382,False,421
1,8,6.7689765224724345,5.051237598892968,8.486715446051901,3.435477847158934,True,421
1,7,8.445064193866482,7.214388002393856,9.675740385339108,2.4613523829452513,False,421
1,3,3.6191713904047473,2.037088833103436,5.201253947706059,3.164165114602623,True,421
1,5,6.233090239991735,4.5308116686734135,7.935368811310056,3.4045571426366426,True,421
1,4,6.845189473980922,5.581528450982282,8.10885049697956,2.527322045997278,False,421
1,2,1.6319178259956941,0.4347276551012076,2.8291079968901807,2.394380341788973,True,421
1,13,11.869395753463765,10.281373190641723,13.457418316285807,3.176045125644084,True,421
1,10,8.665728355561715,7.174250265326152,10.157206445797277,2.982956180471125,True,421
1,12,10.776284572551843,9.129918434549884,12.422650710553802,3.2927322760039175,True,421
1,11,10.884347435878844,9.644705972353346,12.123988899404342,2.4792829270509955,True,421
1,9,9.511727962224965,7.892336432887468,11.131119491562462,3.2387830586749935,True,421
1,1,1.4150361989950286,0.13956010491403514,2.690512293076022,2.550952188161987,True,421
1,5,6.240774873554036,4.987296863987171,7.494252883120901,2.50695601913373,True,421
1,2,2.0195028378168605,0.7656715188821717,3.2733341567515493,2.5076626378693776,True,421
1,12,14.180301115735976,12.549724161148594,15.810878070323357,3.2611539091747623,False,421
1,8,7.603014750143066,6.058977160286401,9.147052339999732,3.0880751797133312,True,421
1,4,8.080253749884427,6.61855784713485,9.541949652634004,2.923391805499154,False,421
1,3,3.938501021647509,2.57195189451196,5.305050148783058,2.7330982542710984,True,421
1,9,7.714263665375576,6.0474054853978485,9.381121845353304,3.3337163599554556,True,421
1,7,5.393661252908331,4.007638054008151,6.779684451808512,2.772046397800361,False,421
1,11,11.723708622864779,10.091958680930912,13.355458564798646,3.263499883867734,True,421
1,1,0.6648058220112236,-0.7482663350204564,2.0778779790429036,2.82614431406336,True,421
1,10,11.071000741138137,9.693957601691308,12.448043880584967,2.7540862788936593,True,421
1,6,6.709856436860317,5.283143947695725,8.136568926024909,2.8534249783291834,True,421
1,10,9.89075663101469,8.557491715915598,11.224021546113784,2.6665298301981863,True,421
1,7,5.729809422897393,4.138027721981951,7.321591123812835,3.1835634018308845,True,421
1,6,3.727729162971203,2.277819816977626,5.17763850896478,2.8998186919871536,False,421
1,5,4.330227571899468,3.037032350511079,5.623422793287857,2.5863904427767785,True,421
1,2,3.2845981914852085,1.6047779887014753,4.964418394268941,3.359640405567466,True,421
1,1,1.3211406161953059,-0.059927031386908025,2.7022082637775195,2.762135295164428,True,421
1,12,10.131391831932017,8.657826874393313,11.604956789470721,2.947129915077408,False,421
1,4,4.259771388776773,2.575955212491312,5.943587565062234,3.367632352570922,True,421
1,9,9.577976069593255,8.057667523960415,11.098284615226095,3.0406170912656805,True,421
1,8,6.674213845698301,5.4478242474479215,7.90060344394868,2.4527791965007584,False,421
1,3,3.230587658918292,1.527444915304885,4.933730402531698,3.406285487226813,True,421
1,11,11.087313077669,9.564994212256291,12.609631943081709,3.0446377308254178,True,421
1,10,8.285544553254066,6.932855900496061,9.638233206012071,2.70537730551601,False,421
1,6,6.536681040522425,5.297329419759436,7.776032661285415,2.478703241525979,True,421
1,4,4.841176789552351,3.222504863235093,6.45984871586961,3.237343852634517,True,421
1,3,4.624576864762916,3.1066813814949965,6.142472348030835,3.0357909665358385,False,421
1,11,12.580703078052355,11.112984618767406,14.048421537337305,2.9354369185698985,False,421
1,12,9.933495948064364,8.256967511616843,11.610024384511885,3.353056872895042,False,421
1,5,3.593262440127316,1.9777351224245714,5.208789757830061,3.23105463540549,True,421
1,2,2.7725529008129897,1.5260159204878159,4.0190898811381635,2.4930739606503476,True,421
1,1,1.7706789263683131,0.43142127509209205,3.1099365776445342,2.678515302552442,True,421
1,8,8.772571529459071,7.469946821126557,10.075196237791586,2.6052494166650284,True,421
1,9,14.779097235982082,13.18943768381831,16.368756788145852,3.1793191043275417,False,421
1,7,7.85633576603975,6.678242642182822,9.03442888989668,2.3561862477138575,True,421
1,8,9.703348460270899,8.214525702835449,11.192171217706349,2.9776455148709005,False,421
1,9,10.431002645239804,8.83061824663403,12.031387043845578,3.2007687972115484,True,421
1,6,6.977086876958697,5.310480651394723,8.64369310252267,3.333212451127947,True,421
1,3,2.5270961330394814,1.1702501066167323,3.8839421594622303,2.7136920528454977,True,421
1,1,2.138453830739901,0.5040054322332481,3.772902229246554,3.268896797013306,True,421
1,13,11.840762178193643,10.618002858584259,13.063521497803027,2.4455186392187684,True,421
1,11,10.644772089889987,8.995727395545122,12.293816784234851,3.2980893886897285,True,421
1,5,4.2719546782563445,3.0394295798786826,5.504479776634007,2.465050196755324,True,421
1,10,10.122811209079483,8.73398277208151,11.511639646077455,2.7776568739959444,True,421
1,7,10.471987850010263,8.851421401435308,12.092554298585219,3.2411328971499103,False,421
1,12,9.199102211112379,7.9535833815349894,10.44462104068977,2.49103765915478,False,421
1,4,5.02939028556177,3.7379106439236596,6.3208699271998805,2.582959283276221,True,421
1,2,-0.4190738067844775,-1.9961654614068607,1.1580178478379057,3.1541833092447664,False,421
1,9,8.29210220131585,6.716294367810157,9.867910034821541,3.1516156670113844,True,421
1,7,8.63342589545105,7.103321033466167,10.163530757435932,3.0602097239697654,False,421
1,2,2.096420028643194,0.5357258964819205,3.657114160804468,3.1213882643225475,True,421
1,1,-0.6166171668939593,-2.0897021944066667,0.8564678606187481,2.946170055025415,False,421
1,4,2.9270444361100476,1.6225021813166196,4.231586690903476,2.6090845095868564,True,421
1,10,11.019396623402013,9.660456744498742,12.378336502305284,2.717879757806543,True,421
1,6,4.904450052424295,3.640577775157335,6.168322329691255,2.5277445545339194,True,421
1,11,11.324687884372961,9.639725525840346,13.009650242905577,3.3699247170652313,True,421
1,3,3.068357759855721,1.5717127800878816,4.56500273962356,2.993289959535679,True,421
1,12,11.022599478591275,9.631706224479538,12.413492732703011,2.7817865082234725,True,421
1,8,11.215916133987989,9.789594105076821,12.642238162899156,2.852644057822335,False,421
1,5,5.950878533477017,4.243419052061904,7.658338014892129,3.4149189628302246,True,421
1,10,6.962286120013589,5.714777873808339,8.209794366218839,2.4950164924104996,False,421
1,6,6.279681472154142,4.781392322805743,7.77797062150254,2.9965782986967966,True,421
1,4,3.0073203028474182,1.5555754615470174,4.459065144147819,2.903489682600801,True,421
1,12,13.278650002194336,11.76574751513253,14.791552489256143,3.025804974123613,True,421
1,3,1.811218892350949,0.6420603925240751,2.9803773921778225,2.338316999653747,False,421
1,13,12.827895337799651,11.163978219884672,14.49181245571463,3.3278342358299575,True,421
1,7,7.757480918470685,6.058807060151846,9.456154776789525,3.397347716637679,True,421
1,5,6.298632791255182,4.8125656335625,7.784699948947864,2.9721343153853645,True,421
1,2,0.19955538941633577,-1.3627043212163439,1.7618151000490154,3.1245194212653593,False,421
1,8,7.498248146238577,5.80514683807653,9.191349454400624,3.386202616324095,True,421
1,1,0.2875820332585657,-1.2808115488869967,1.855975615404128,3.1367871642911247,True,421
1,11,10.020006151139432,8.772968532277769,11.267043770001095,2.494075237723326,True,421
1,9,11.648181360421646,10.15565163709834,13.140711083744952,2.9850594466466127,False,421
1,11,11.607472566441434,10.0973156495703,13.117629483312568,3.020313833742268,True,421
1,8,6.108674068497432,4.704294366256249,7.513053770738615,2.808759404482366,False,421
1,6,7.376792920582164,5.791479560076908,8.96210628108742,3.170626721010512,True,421
1,9,12.18323429551895,10.483257671629435,13.883210919408466,3.399953247779031,False,421
1,7,8.54869789082672,6.853818532349393,10.243577249304046,3.3897587169546526,True,421
1,5,2.7209450510689797,1.3010921085688525,4.140797993569107,2.839705885000255,False,421
1,2,1.273648890700623,0.04937964947687856,2.4979181319243673,2.4485384824474887,True,421
1,12,13.900366723779934,12.17114872251442,15.629584725045447,3.458436002531027,False,421
1,1,-0.06150419842817101,-1.7061724898425155,1.5831640929861734,3.289336582828689,True,421
1,3,3.6657291422193428,2.4348412289089163,4.896617055529769,2.461775826620853,True,421
1,4,5.161951080144005,3.469810016147674,6.854092144140337,3.3842821279926625,True,421
1,10,8.609604292632875,6.946977666878215,10.272230918387535,3.32525325150932,True,421
1,13,12.9107119659073,11.451465118145595,14.369958813669005,2.9184936955234093,True,421
1,8,3.138098989896391,1.636886754121495,4.639311225671287,3.002424471549792,False,421
1,6,4.463418537998566,3.0735963048898034,5.853240771107328,2.7796444662175244,False,421
1,7,6.62114777291026,5.43075586348603,7.81153968233449,2.3807838188484602,True,421
1,3,1.1283252270527258,-0.2245323749407997,2.481182829046251,2.705715203987051,False,421
1,1,3.448616955897453,1.8248305246763383,5.072403387118568,3.2475728624422295,False,421
1,9,6.85478793305905,5.69343778106505,8.01613808505305,2.3227003039880003,False,421
1,12,11.339933269954525,9.988059416488122,12.691807123420928,2.7037477069328055,True,421
1,2,2.196110865929137,0.8067718027754502,3.5854499290828237,2.7786781263073737,True,421
1,11,13.161909933599173,11.691912080963803,14.631907786234542,2.9399957052707393,False,421
1,10,7.846206773230841,6.154637086122381,9.5377764603393,3.3831393742169187,False,421
1,4,5.744745628232439,4.385429182163092,7.104062074301787,2.718632892138695,False,421
1,5,5.015349591529381,3.6556813698974993,6.3750178131612625,2.7193364432637632,True,421
1,11,9.527737023428074,7.941811300356493,11.113662746499655,3.1718514461431617,True,421
1,10,10.693155211394906,9.272503617639412,12.1138068051504,2.841303187510988,True,421
1,8,8.298589543360205,7.009801815936974,9.587377270783435,2.5775754548464604,True,421
1,7,6.099674684261808,4.678894724582268,7.520454643941349,2.8415599193590815,True,421
1,5,5.1047031274850285,3.864433293678331,6.344972961291726,2.4805396676133946,True,421
1,4,3.42202960470736,2.1611760771914215,4.682883132223298,2.521707055031877,True,421
1,2,2.170276017876872,0.7228882882031331,3.6176637475506106,2.8947754593474775,True,421
1,1,1.9931960117815701,0.5918318680352688,3.3945601555278717,2.802728287492603,True,421
1,12,14.379025224218028,12.690357832199242,16.067692616236815,3.377334784037574,False,421
1,9,7.143276751759727,5.774663219538157,8.511890283981296,2.7372270644431396,False,421
1,3,6.1995500619844,4.704529211056654,7.6945709129121465,2.9900417018554926,False,421
1,6,3.0718683007162473,1.5469098565815327,4.596826744850961,3.0499168882694287,False,421
1,10,9.772322357446624,8.60606963559645,10.938575079296799,2.3325054437003487,True,421
1,3,3.8824758097268646,2.339399825538517,5.425551793915212,3.0861519683766954,True,421
1,1,1.421487801602549,0.15967896479600618,2.6832966384090917,2.5236176736130855,True,421
1,11,10.06595072026911,8.350503983015138,11.78139745752308,3.4308934745079434,True,421
1,8,7.687816624464087,6.443024684185784,8.932608564742392,2.4895838805566077,True,421
1,6,5.2604985980117505,3.8616263556658943,6.659370840357607,2.7977444846917123,True,421
1,5,4.115952864583683,2.907840290210122,5.324065438957244,2.416225148747122,True,421
1,13,14.274403145531537,12.538213995628784,16.01059229543429,3.4723782998055057,True,421
1,2,2.535523228947571,1.085918252962338,3.9851282049328045,2.899209951970467,True,421
1,12,10.960635607109019,9.457042553741607,12.464228660476431,3.0071861067348244,True,421
1,9,10.349399813149876,9.151873507249514,11.546926119050239,2.3950526118007254,False,421
1,4,4.460949281314914,2.867805515463657,6.054093047166171,3.1862875317025146,True,421
1,7,8.21929317825844,6.939021204658397,9.499565151858482,2.5605439472000846,True,421
1,10,10.944443262885418,9.265503811202764,12.623382714568072,3.3578789033653074,True,421
1,9,7.7565074836168915,6.478996585230982,9.0340183820028,2.5550217967718183,True,421
1,8,7.159728439704546,5.890590020200062,8.42886685920903,2.5382768390089687,True,421
1,7,8.120940407684893,6.9410993001115635,9.300781515258222,2.359682215146659,True,421
1,6,6.915555398150198,5.483404614616472,8.347706181683924,2.864301567067452,True,421
1,5,4.968647609053778,3.4827496458503022,6.454545572257254,2.9717959264069513,True,421
1,4,4.175991074963173,2.979257203187681,5.372724946738666,2.393467743550985,True,421
1,3,4.916497343682638,3.3085416777439947,6.524453009621281,3.2159113318772863,False,421
1,2,1.112642916746255,-0.308629081517769,2.5339149150102793,2.8425439965280486,True,421
1,1,1.820646071755057,0.35818264239127884,3.283109501118835,2.924926858727556,True,421
1,5,4.6967110213491585,3.282695803289611,6.110726239408706,2.8280304361190947,True,421
1,3,2.6734781951591695,1.2826361285587307,4.064320261759608,2.7816841332008773,True,421
1,11,12.648165277980786,11.165280312709559,14.131050243252012,2.9657699305424536,False,421
1,8,9.238124523482044,7.989522007672852,10.486727039291237,2.4972050316183854,True,421
1,2,3.220264454000958,1.956200757067364,4.484328150934552,2.5281273938671873,True,421
1,12,13.958218210731493,12.30029040762433,15.616146013838657,3.3158556062143276,False,421
1,9,9.031505762449138,7.324722871386387,10.738288653511889,3.4135657821255023,True,421
1,7,8.022929456942446,6.647992259711042,9.39786665417385,2.7498743944628075,True,421
1,13,12.534599865109817,11.219081784468651,13.850117945750982,2.6310361612823314,True,421
1,1,1.4862495287326631,-0.04550753998380652,3.0180065974491326,3.0635141374329393,True,421
1,10,9.804785418448473,8.409325421992309,11.200245414904638,2.790919992912329,True,421
1,4,4.1454939474890775,2.9721201187765174,5.318867776201637,2.34674765742512,True,421
1,6,6.89273553815537,5.64360446674789,8.14186660956285,2.4982621428149603,True,421
1,7,5.7726689751497915,4.199215730570866,7.346122219728717,3.1469064891578515,True,421
1,5,8.138580913528191,6.598177643181577,9.678984183874805,3.080806540693228,False,421
1,2,0.490973927750447,-0.6833903505732379,1.665338206074132,2.34872855664737,False,421
1,11,9.178717080818402,7.891454541671913,10.465979619964891,2.574525078292978,False,421
1,10,11.737166310250101,10.444630311426746,13.029702309073457,2.585071997646711,False,421
1,9,10.187494040944404,8.639577511486207,11.735410570402601,3.0958330589163943,True,421
1,6,6.936179725578233,5.766094087372538,8.106265363783928,2.3401712764113896,True,421
1,12,12.94251826389642,11.723538025400023,14.161498502392815,2.4379604769927923,True,421
1,4,3.981629840729628,2.35954512193676,5.603714559522496,3.244169437585736,True,421
1,3,1.6541184427712528,0.39201490188777544,2.9162219836547303,2.5242070817669546,False,421
1,8,8.11370683729059,6.576882592141737,9.650531082439443,3.073648490297706,True,421
1,1,-0.015742567268167473,-1.312396458421238,1.280911323884903,2.593307782306141,True,421
1,13,14.462679600126627,13.24640321992138,15.678955980331875,2.432552760410495,False,421
1,12,11.779413927746791,10.479869505094442,13.078958350399141,2.599088845304699,True,421
